cls_elec,ct,disp,int,mod_pauli,pol,index
-464.7469,-4.2558,-2.3477,-478.075,5.553,-12.2776,188
-450.661,-4.4057,-2.3879,-465.8801,5.5166,-13.9421,189
-432.5591,-4.6344,-2.4477,-449.98070000000007,5.4686,-15.8081,190
-489.3813,-3.5152,-2.0383,-496.24019999999996,4.4879,-5.7933,191
-488.7603,-3.5165,-2.0318,-495.7357999999999,4.4859,-5.9131,192
-486.8733,-3.5253,-2.0166,-494.20289999999994,4.48,-6.2677,193
-483.6463,-3.5459,-2.0102,-491.5846,4.4703,-6.8525,194
-478.9477,-3.5792,-2.0168,-487.74289999999996,4.4571,-7.6563,195
-472.5749,-3.6283,-2.0348,-482.4593000000001,4.4405,-8.6618,196
-464.2314,-3.6967,-2.0519,-475.4114,4.4208,-9.8522,197
-453.49,-3.7899,-2.0581,-466.1514,4.3978,-11.2112,198
-439.7329,-3.921,-2.073,-454.0888999999999,4.3702,-12.7322,199
-422.0516,-4.1248,-2.1202,-438.4026,4.3331,-14.4391,200
-477.8854,-3.1467,-1.7838,-484.5461,3.5505,-5.2807,201
-477.2786,-3.1472,-1.7763,-484.04359999999997,3.549,-5.3905,202
-475.4348,-3.1523,-1.7676,-482.5282,3.5444,-5.7179,203
-472.2816,-3.1673,-1.7671,-479.93450000000007,3.5369,-6.2554,204
-467.6904,-3.1951,-1.7776,-476.1283,3.5267,-6.9919,205
-461.4633,-3.239,-1.778,-470.8795,3.5139,-7.9131,206
-453.3105,-3.2993,-1.7751,-463.8911,3.4988,-9.005,207
-442.8146,-3.3786,-1.7875,-454.75300000000004,3.4813,-10.2536,208
-429.3715,-3.4907,-1.8192,-442.87260000000003,3.4603,-11.6515,209
-412.0923,-3.6697,-1.8748,-427.4229,3.4317,-13.2178,210
-466.9567,-2.8176,-1.5731,-473.35850000000005,2.8064,-4.8175,211
-466.3635,-2.8177,-1.5671,-472.8615,2.8052,-4.9184,212
-464.5609,-2.8202,-1.563,-471.3627,2.8017,-5.2203,213
-461.4782,-2.8312,-1.5617,-468.7903,2.7959,-5.7151,214
-456.9896,-2.8549,-1.5678,-465.01559999999995,2.788,-6.3913,215
-450.9017,-2.8927,-1.5658,-459.82030000000003,2.7781,-7.2382,216
-442.9312,-2.9436,-1.5694,-452.91999999999996,2.7665,-8.2423,217
-432.6698,-3.0109,-1.5809,-443.8977,2.7531,-9.3892,218
-419.5268,-3.1102,-1.6043,-432.17580000000004,2.7371,-10.6716,219
-402.6324,-3.2708,-1.6465,-416.94360000000006,2.7152,-12.1091,220
-456.5488,-2.5273,-1.3798,-462.6365,2.2155,-4.3961,221
-455.9685,-2.5267,-1.3771,-462.1469,2.2145,-4.4891,222
-454.2054,-2.527,-1.3765,-460.6637,2.2118,-4.7666,223
-451.1901,-2.535,-1.3783,-458.11780000000005,2.2073,-5.2217,224
-446.7997,-2.5552,-1.3807,-454.3789,2.2011,-5.8444,225
-440.8449,-2.5869,-1.3815,-449.24430000000007,2.1935,-6.6245,226
-433.0486,-2.6293,-1.3814,-442.4228,2.1846,-7.5481,227
-423.0116,-2.6872,-1.3935,-433.5196,2.1743,-8.6016,228
-410.1557,-2.7752,-1.412,-421.9626,2.1622,-9.7819,229
-393.6297,-2.9192,-1.4493,-406.9574,2.1454,-11.1046,230
-446.621,-2.2712,-1.1977,-452.3659,1.7462,-4.0222,231
-446.0531,-2.2702,-1.1977,-451.8834999999999,1.7454,-4.1079,232
-444.3277,-2.2695,-1.1977,-450.4146,1.7433,-4.363,233
-441.3769,-2.2752,-1.1999,-447.8945,1.7398,-4.7823,234
-437.0805,-2.2918,-1.201,-444.1954,1.735,-5.3571,235
