cls_elec,ct,disp,int,mod_pauli,pol,index
-471.5363,-6.0725,-5.9594,-489.5904,12.7942,-18.8164,133
-468.4237,-6.1131,-5.9742,-486.77729999999997,12.7794,-19.0457,134
-463.893,-6.176,-6.0092,-482.68469999999996,12.7604,-19.3669,135
-457.751,-6.268,-6.0617,-477.1280999999999,12.7395,-19.7869,136
-449.7171,-6.3959,-6.1418,-469.8662,12.7223,-20.3337,137
-439.3919,-6.5753,-6.3168,-460.61800000000005,12.7215,-21.0555,138
-426.2117,-6.8237,-6.6233,-448.9501,12.7697,-22.0611,139
-409.3932,-7.1662,-7.2569,-434.40649999999994,12.9622,-23.5524,140
-462.8559,-5.4887,-5.1443,-480.9883,10.1152,-17.6146,141
-462.27,-5.4937,-5.1406,-480.44849999999997,10.1128,-17.657,142
-460.4896,-5.5118,-5.1569,-478.8335,10.1058,-17.781,143
-457.4451,-5.546,-5.1643,-476.04850000000005,10.0947,-17.9878,144
-453.0133,-5.601,-5.1961,-472.0081,10.0802,-18.2779,145
-447.0047,-5.6822,-5.2205,-466.5022000000001,10.0642,-18.659,146
-439.144,-5.7978,-5.3142,-459.35800000000006,10.051,-19.153,147
-429.0383,-5.9602,-5.4522,-450.2098,10.0504,-19.8095,148
-416.1307,-6.1863,-5.7215,-438.6786,10.0879,-20.728,149
-399.6377,-6.5006,-6.2744,-424.2729,10.2375,-22.0977,150
-452.366,-5.008,-4.4417,-470.43359999999996,8.0099,-16.6278,151
-451.7926,-5.0109,-4.4415,-469.90160000000003,8.0082,-16.6648,152
-450.0505,-5.0244,-4.4529,-468.3011,8.0029,-16.7762,153
-447.0714,-5.0533,-4.4634,-465.55749999999995,7.9944,-16.9638,154
-442.7345,-5.1011,-4.4849,-461.562,7.9833,-17.2248,155
-436.854,-5.1726,-4.5198,-456.14599999999996,7.9712,-17.5708,156
-429.1598,-5.2777,-4.5833,-449.0788,7.961,-18.019,157
-419.2657,-5.4246,-4.7015,-440.04659999999996,7.9605,-18.6153,158
-406.6223,-5.6307,-4.9382,-428.65529999999995,7.9895,-19.4536,159
-390.4498,-5.9214,-5.4102,-414.3943,8.106,-20.7189,160
-442.4204,-4.5884,-3.8315,-460.13059999999996,6.3608,-15.6511,161
-441.8591,-4.5913,-3.8319,-459.6061,6.3594,-15.6832,162
-440.1536,-4.6014,-3.8365,-458.02160000000003,6.3554,-15.7855,163
-437.2372,-4.6247,-3.8504,-455.31839999999994,6.3489,-15.955,164
-432.9914,-4.6657,-3.8679,-451.37620000000004,6.3406,-16.1918,165
-427.234,-4.7304,-3.8962,-446.0345,6.3313,-16.5052,166
-419.7,-4.825,-3.9531,-439.0652,6.3234,-16.9105,167
-410.0098,-4.9581,-4.056,-430.1534,6.3229,-17.4524,168
-397.6221,-5.1461,-4.2625,-418.90639999999996,6.3452,-18.2209,169
-381.7631,-5.4143,-4.6627,-404.78900000000004,6.436,-19.3849,170
-432.9644,-4.2183,-3.3154,-450.12170000000003,5.0668,-14.6904,171
-432.4148,-4.2212,-3.3077,-449.5982,5.0657,-14.7202,172
-430.7445,-4.2287,-3.3194,-448.0419,5.0627,-14.812,173
-427.8883,-4.2473,-3.3314,-445.3752,5.0578,-14.966,174
