cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-241.9072,-1.9275,-0.748,-252.55849999999998,0.6432,-8.619,31,5.7471488736000005
-237.7468,-1.7631,-0.6626,-247.6793,0.5325,-8.0393,32,5.8471488736
-233.7303,-1.6099,-0.5837,-242.9864,0.4426,-7.5051,33,5.9471488736000016
-229.8498,-1.4674,-0.514,-238.47,0.3691,-7.0079,34,6.047148873600001
-226.098,-1.335,-0.4558,-234.12400000000002,0.3089,-6.5441,35,6.147148873600001
-222.4682,-1.2111,-0.4087,-229.9438,0.2592,-6.115,36,6.2471488736000005
-218.9544,-1.0956,-0.3673,-225.9204,0.2181,-5.7212,37,6.3471488736
-215.5509,-0.9884,-0.328,-222.04260000000002,0.1839,-5.3592,38,6.4471488736000016
-212.2523,-0.8899,-0.2908,-218.30190000000002,0.1554,-5.0243,39,6.547148873599999
-209.0538,-0.7996,-0.2586,-214.6933,0.1315,-4.7128,40,6.647148873600001
-205.9509,-0.7172,-0.233,-211.21269999999998,0.1114,-4.423,41,6.7471488736000005
-202.9391,-0.6415,-0.2122,-207.8532,0.0945,-4.1549,42,6.8471488736
-200.0145,-0.572,-0.1938,-204.60720000000003,0.0802,-3.9071,43,6.9471488736
-197.1733,-0.5084,-0.1761,-201.46720000000002,0.0681,-3.6775,44,7.047148873599999
-194.412,-0.4504,-0.1586,-198.42800000000003,0.0578,-3.4648,45,7.147148873600001
-191.7272,-0.3977,-0.1429,-195.4861,0.049,-3.2673,46,7.2471488736000005
-189.1158,-0.3502,-0.13,-192.6379,0.0416,-3.0835,47,7.3471488736
-186.5747,-0.3077,-0.1195,-189.879,0.0352,-2.9123,48,7.4471488736000016
-184.1011,-0.2695,-0.1107,-187.2041,0.0298,-2.7526,49,7.547148873599999
-181.6925,-0.2354,-0.1024,-184.60909999999998,0.0253,-2.6041,50,7.647148873600001
-179.3461,-0.2049,-0.0936,-182.08910000000003,0.0213,-2.4658,51,7.747148873600002
-177.0597,-0.1779,-0.0847,-179.641,0.018,-2.3367,52,7.8471488736
-174.831,-0.1542,-0.0764,-177.26250000000002,0.0152,-2.2161,53,7.9471488736000016
-172.6577,-0.1332,-0.0697,-174.951,0.0128,-2.1032,54,8.0471488736
-170.5379,-0.1149,-0.065,-172.7043,0.0107,-1.9972,55,8.1471488736
-168.4696,-0.0988,-0.0618,-170.51890000000003,0.009,-1.8977,56,8.2471488736
-166.4509,-0.0847,-0.0588,-168.39129999999997,0.0075,-1.8044,57,8.3471488736
-164.48,-0.0724,-0.0551,-166.3181,0.0063,-1.7169,58,8.4471488736
-162.5553,-0.0617,-0.0504,-164.2969,0.0053,-1.6348,59,8.547148873600001
-160.6752,-0.0525,-0.045,-162.3259,0.0044,-1.5576,60,8.6471488736
-158.8381,-0.0446,-0.0401,-160.4042,0.0036,-1.485,61,8.7471488736
