cls_elec,ct,disp,int,mod_pauli,pol,index
-706.9251,-5.4917,-3.6647,-718.2650000000001,15.3169,-17.5004,121
-706.0278,-5.4952,-3.6683,-717.3888,15.3147,-17.5122,122
-703.3018,-5.5098,-3.6801,-714.7325000000001,15.3102,-17.551,123
-698.6411,-5.5479,-3.7008,-710.2028,15.3083,-17.6213,124
-691.8581,-5.6222,-3.7362,-703.6375,15.3084,-17.7294,125
-682.6663,-5.7461,-3.7969,-694.7878,15.3101,-17.8886,126
-670.6513,-5.9408,-3.8977,-683.2940999999998,15.3241,-18.1284,127
-655.2287,-6.2367,-4.0704,-668.6692,15.3761,-18.5095,128
-635.5834,-6.6869,-4.3661,-650.2634,15.5174,-19.1444,129
-610.5879,-7.3708,-4.881,-627.1989,15.8835,-20.2427,130
-683.4709,-5.6609,-3.0442,-696.3065,11.8762,-16.0067,131
-682.6027,-5.665,-3.0454,-695.4578999999999,11.8744,-16.0192,132
-679.9648,-5.6799,-3.0542,-692.8815999999999,11.8704,-16.0531,133
-675.4544,-5.7152,-3.0708,-688.4851999999998,11.8671,-16.1119,134
-668.8893,-5.7824,-3.1007,-682.1054,11.8663,-16.1993,135
-659.9904,-5.8952,-3.1503,-673.4967,11.87,-16.3308,136
-648.3531,-6.0722,-3.2355,-662.3125,11.8821,-16.5338,137
-633.4044,-6.3466,-3.3798,-648.0775,11.9166,-16.8633,138
-614.3399,-6.771,-3.6294,-630.1501999999999,12.0113,-17.4212,139
-590.0354,-7.4237,-4.0734,-607.6581000000001,12.2715,-18.3971,140
-661.5877,-5.7872,-2.5256,-675.2216000000001,9.2657,-14.5868,141
-660.7468,-5.7908,-2.5281,-674.3977,9.2643,-14.5963,142
-658.1919,-5.8046,-2.5359,-671.8948,9.2619,-14.6243,143
-653.8231,-5.8356,-2.5509,-667.6217999999999,9.2599,-14.6721,144
-647.4633,-5.896,-2.5744,-661.4200999999999,9.259,-14.7454,145
-638.8411,-5.998,-2.6143,-653.0478999999999,9.2617,-14.8562,146
-627.562,-6.1598,-2.6836,-642.1651999999999,9.2694,-15.0292,147
-613.0651,-6.413,-2.8046,-628.3042000000002,9.2923,-15.3138,148
-594.5585,-6.8097,-3.0174,-610.8317999999999,9.3572,-15.8034,149
-570.9265,-7.4317,-3.3972,-588.8868,9.5407,-16.6721,150
-641.1058,-5.8595,-2.0944,-655.0246999999999,7.2765,-13.2415,151
-640.2906,-5.8628,-2.0968,-654.2232000000001,7.2759,-13.2489,152
-637.8138,-5.8758,-2.1031,-651.7898000000001,7.2742,-13.2713,153
-633.5783,-5.9036,-2.1149,-647.6335,7.2739,-13.3106,154
-627.4123,-5.9563,-2.1343,-641.6019,7.2734,-13.3724,155
-619.0515,-6.0463,-2.1676,-633.4591,7.2731,-13.4668,156
-608.1117,-6.1919,-2.2263,-622.8663000000001,7.278,-13.6144,157
-594.0446,-6.4251,-2.3269,-609.3647000000001,7.2931,-13.8612,158
-576.0724,-6.7977,-2.5043,-592.3259999999999,7.3393,-14.2909,159
-553.0914,-7.3894,-2.8256,-570.9088,7.4646,-15.067,160
-621.8826,-5.8683,-1.7395,-635.7485,5.7411,-11.9992,161
-621.0916,-5.8713,-1.7415,-634.9693,5.7398,-12.0047,162
-618.6884,-5.8831,-1.7459,-632.6033,5.7374,-12.0233,163
-614.5787,-5.9075,-1.7549,-628.5616000000001,5.7357,-12.0562,164
-608.5953,-5.9526,-1.7715,-622.6918999999999,5.736,-12.1085,165
-600.4816,-6.0316,-1.7997,-614.7629000000001,5.7387,-12.1887,166
-589.863,-6.163,-1.8471,-604.4471,5.7422,-12.3162,167
-576.2043,-6.3763,-1.9305,-591.2905000000001,5.7517,-12.5311,168
-558.743,-6.723,-2.0812,-574.6768,5.7798,-12.9094,169
-536.3897,-7.2831,-2.3575,-553.7638999999999,5.8661,-13.5997,170
-603.7969,-5.8167,-1.4451,-617.3640000000001,4.5514,-10.8567,171
-603.0288,-5.8205,-1.446,-616.6070000000001,4.549,-10.8607,172
-600.695,-5.8308,-1.4487,-614.3049000000001,4.5462,-10.8766,173
-596.7039,-5.8517,-1.4557,-610.3714,4.5442,-10.9043,174
-590.8931,-5.89,-1.4694,-604.6565999999999,4.5447,-10.9488,175
-583.0127,-5.9585,-1.4933,-596.9342999999999,4.5474,-11.0172,176
-572.6983,-6.0756,-1.5329,-586.8838000000001,4.551,-11.128,177
-559.4276,-6.2701,-1.6023,-574.0591999999999,4.5564,-11.3156,178
-542.4538,-6.5921,-1.7292,-557.8506,4.5739,-11.6494,179
-520.7042,-7.1223,-1.9637,-537.4233,4.6322,-12.2653,180
-586.7448,-5.7137,-1.1968,-599.8418000000001,3.626,-9.8125,181
-585.9983,-5.7165,-1.1969,-599.1055,3.6237,-9.8175,182
-583.7301,-5.7246,-1.1995,-596.8645999999999,3.6207,-9.8311,183
-579.8511,-5.7409,-1.206,-593.0317,3.6218,-9.8555,184
