cls_elec,ct,disp,int,mod_pauli,pol,index,distances
-206.124,-0.3401,-0.1277,-209.1345,0.0412,-2.5839,45,6.740876878199999
-203.1086,-0.2969,-0.1125,-205.9142,0.0336,-2.4298,46,6.8408768782000005
-200.1805,-0.2585,-0.1,-202.79829999999998,0.0273,-2.2866,47,6.940876878200001
-197.3359,-0.2243,-0.0921,-199.7839,0.0221,-2.1537,48,7.0408768782
-194.5712,-0.1938,-0.0878,-196.8659,0.0178,-2.0309,49,7.140876878200001
-191.8831,-0.1672,-0.0844,-194.037,0.0144,-1.9167,50,7.2408768782
-189.2684,-0.1442,-0.0789,-191.29040000000003,0.0116,-1.8105,51,7.3408768782000005
-186.7241,-0.1241,-0.0706,-188.62120000000002,0.0093,-1.7117,52,7.440876878200001
-184.2474,-0.1067,-0.0608,-186.0271,0.0074,-1.6196,53,7.540876878199999
-181.8357,-0.0917,-0.0522,-183.5072,0.0059,-1.5335,54,7.640876878200002
-179.4863,-0.0787,-0.0465,-181.0599,0.0047,-1.4531,55,7.7408768782
-177.1969,-0.0674,-0.0435,-178.68199999999996,0.0038,-1.378,56,7.8408768782000005
-174.9652,-0.0577,-0.0418,-176.36930000000004,0.003,-1.3076,57,7.9408768782
-172.7891,-0.0495,-0.0396,-174.1175,0.0023,-1.2416,58,8.040876878199999
-170.6665,-0.0426,-0.036,-171.9231,0.0018,-1.1798,59,8.1408768782
-168.5954,-0.0366,-0.0313,-169.7837,0.0015,-1.1219,60,8.240876878200002
-166.574,-0.0315,-0.0266,-167.6986,0.0011,-1.0676,61,8.3408768782
