cls_elec,ct,disp,int,mod_pauli,pol,index
-1239.0625,-56.6697,-3.878,-1409.8112999999998,15.398,-125.5991,163
-1235.5489,-57.2207,-3.8987,-1406.5931,15.4082,-125.333,164
-1230.435,-58.0245,-3.9337,-1401.9356,15.4113,-124.9537,165
-1223.5042,-59.1103,-3.9955,-1395.6518,15.4199,-124.4617,166
-1214.4424,-60.5333,-4.1037,-1387.4914999999999,15.4635,-123.8756,167
-1202.8055,-62.3743,-4.2986,-1377.1902,15.5412,-123.253,168
-1187.9727,-64.7546,-4.6557,-1364.3819,15.7305,-122.7294,169
-1169.0958,-67.8562,-5.3325,-1348.6551,16.1955,-122.5661,170
-1210.5644,-57.6708,-3.2944,-1376.4694000000002,12.0673,-117.0071,171
-1209.9047,-57.7712,-3.2953,-1375.8628,12.0691,-116.9607,172
-1207.9002,-58.082,-3.3042,-1374.0288000000003,12.068,-116.8104,173
-1204.4728,-58.6194,-3.3228,-1370.8966,12.0692,-116.5508,174
-1199.484,-59.406,-3.3533,-1366.3519999999999,12.0734,-116.1821,175
-1192.7214,-60.4796,-3.4058,-1360.2259,12.0827,-115.7018,176
-1183.8771,-61.8945,-3.4942,-1352.2899000000002,12.1105,-115.1346,177
-1172.514,-63.7472,-3.6578,-1342.2683,12.1722,-114.5215,178
-1158.0172,-66.1757,-3.9645,-1329.8206,12.3213,-113.9845,179
-1139.5335,-69.3776,-4.5463,-1314.5689,12.6727,-113.7842,180
-1180.9385,-59.2821,-2.8047,-1342.0595999999998,9.4745,-108.5088,181
-1180.2946,-59.3825,-2.8076,-1341.4699,9.475,-108.4602,182
-1178.3384,-59.6877,-2.8141,-1339.6839000000002,9.4739,-108.3176,183
-1174.9934,-60.2185,-2.8303,-1336.6315,9.4782,-108.0675,184
-1170.1241,-60.9975,-2.8566,-1332.2086000000002,9.4813,-107.7117,185
-1163.5226,-62.0658,-2.8992,-1326.2455000000002,9.4945,-107.2524,186
-1154.887,-63.4904,-2.9758,-1318.5397999999998,9.5126,-106.6992,187
-1143.7875,-65.3727,-3.1127,-1308.8153999999997,9.5599,-106.1024,188
-1129.6167,-67.8662,-3.3726,-1296.7650999999998,9.6612,-105.5708,189
-1111.5221,-71.2026,-3.8777,-1281.9957,9.9391,-105.3324,190
-1152.7816,-61.0188,-2.389,-1309.0806,7.4719,-100.3631,191
-1152.1529,-61.1186,-2.3923,-1308.508,7.4721,-100.3163,192
-1150.2428,-61.4239,-2.3982,-1306.7794000000001,7.4645,-100.179,193
-1146.9765,-61.9527,-2.4118,-1303.8049,7.4775,-99.9414,194
-1142.2214,-62.732,-2.4353,-1299.5112,7.4783,-99.6008,195
-1135.7741,-63.8084,-2.4707,-1293.7397,7.4745,-99.161,196
-1127.3386,-65.2512,-2.532,-1286.2531,7.5051,-98.6364,197
-1116.4928,-67.181,-2.6487,-1276.8508,7.5298,-98.0581,198
-1102.6376,-69.7654,-2.8719,-1265.1953,7.6103,-97.5307,199
-1084.9248,-73.2588,-3.3076,-1250.9311000000002,7.8317,-97.2716,200
-1125.976,-62.8159,-2.0365,-1277.5408,5.9246,-92.637,201
-1125.3618,-62.9177,-2.0386,-1276.9855,5.9252,-92.5926,202
-1123.4957,-63.2266,-2.0458,-1275.3033,5.9243,-92.4595,203
-1120.3046,-63.7593,-2.0553,-1272.4304999999997,5.9262,-92.2375,204
-1115.6588,-64.5479,-2.0738,-1268.2688999999998,5.9275,-91.9159,205
-1109.3592,-65.6407,-2.1057,-1262.6661000000001,5.9365,-91.497,206
-1101.1156,-67.1208,-2.1593,-1255.4418,5.9471,-90.9932,207
