cls_elec,ct,disp,has_ion,int,mod_pauli,pol,index
-11.8893,-0.074,-0.3301,1.0,-13.2257,0.0854,-1.0177,1758
-4.2856,-0.0051,-0.0254,1.0,-4.5427,-0.003,-0.2236,1759
-16.7049,-0.699,-3.5713,1.0,-20.4918,3.9734,-3.49,1760
-61.1167,-11.163,-10.9373,1.0,-49.6931,43.6688,-10.1449,1761
-60.6423,-13.2691,-10.4788,1.0,-52.371300000000005,43.0622,-11.0433,1762
-52.4079,-11.5205,-9.5728,1.0,-47.86409999999999,35.7927,-10.1556,1763
-5.7303,-0.0041,-0.0218,1.0,-5.970999999999999,-0.0032,-0.2116,1764
-3.9394,-0.0081,-0.0573,1.0,-4.3748,0.0069,-0.3769,1765
-7.1221,-0.0412,-0.3159,1.0,-8.3093,0.0793,-0.9094,1766
-7.4167,-0.0451,-0.1981,1.0,-8.411299999999999,0.0466,-0.798,1767
-59.024,-7.3043,-10.0141,1.0,-51.24269999999999,33.5795,-8.4798,1768
-6.5037,-0.0143,-0.1003,1.0,-7.1363,0.0151,-0.5331,1835
-10.1251,-0.0075,-0.0831,1.0,-10.672799999999999,0.0074,-0.4645,1836
-10.1255,-0.09,-0.564,1.0,-11.835,0.1916,-1.2471,1837
-11.6957,-0.051,-0.1883,1.0,-12.701400000000001,0.0435,-0.8099,1838
-6.1607,-0.0065,-0.0486,1.0,-6.540200000000001,0.0009,-0.3253,1839
-64.8601,-13.1944,-10.8461,1.0,-54.7244,45.2689,-11.0927,1840
-18.7851,-0.6813,-3.1575,1.0,-22.7628,3.198,-3.3369,1841
-65.7643,-17.4014,-11.5141,1.0,-53.2846,54.4148,-13.0196,1842
-54.8277,-10.9554,-9.8735,1.0,-48.5668,37.0355,-9.9457,1843
-23.0808,-0.3948,-1.4785,1.0,-26.3916,0.8922,-2.3297,1844
-6.3216,-0.2441,-1.4784,1.0,-9.2898,0.8608,-2.1065,1845
-57.5147,-10.0308,-9.5893,1.0,-52.4151,34.3041,-9.5844,1846
1.5737,-0.6675,-2.5619,1.0,-2.2269,2.5011,-3.0723,1913
6.9646,-0.0189,-0.0834,1.0,6.419299999999999,0.0085,-0.4515,1914
-11.1497,-0.051,-0.1977,1.0,-12.169299999999998,0.0465,-0.8174,1915
-8.4877,-0.0121,-0.1083,1.0,-9.126000000000001,0.0141,-0.532,1916
-58.5472,-11.961,-10.3163,1.0,-50.60679999999999,40.6558,-10.4381,1917
-8.909,-0.0152,-0.1269,1.0,-9.609100000000002,0.0231,-0.5811,1918
-7.1275,-0.2452,-1.6787,1.0,-10.2208,1.0366,-2.206,1919
-56.4977,-8.7708,-9.2613,1.0,-52.363400000000006,31.1925,-9.0261,1920
-21.9101,-0.4621,-1.9151,1.0,-25.5425,1.3601,-2.6153,1921
