cls_elec,ct,disp,has_ion,int,mod_pauli,pol,index
1.3671,-0.0026,-0.1004,0.0,1.2328000000000001,0.0017,-0.033,318
0.912,-0.0009,-0.0143,0.0,0.8901,0.0,-0.0067,319
2.0761,-0.0039,-0.1645,0.0,1.8605999999999998,0.0085,-0.0556,320
2.1713,-0.0021,-0.0676,0.0,2.0705999999999998,0.0008,-0.0318,321
-35.4061,-9.8874,-8.6293,0.0,-16.789200000000005,42.5776,-5.444,322
1.0362,-0.0012,-0.0208,0.0,1.0059,0.0,-0.0083,323
3.1035,-0.0063,-0.3026,0.0,2.7527,0.0337,-0.0756,324
5.9317,-0.3133,-4.0736,0.0,7.469200000000001,6.6935,-0.7691,325
-33.7074,-9.2247,-8.4054,0.0,-16.5553,39.8851,-5.1029,326
12.318,-0.7444,-5.7574,0.0,16.232000000000003,11.6268,-1.211,327
2.6162,-0.006,-0.2691,0.0,2.303200000000001,0.0264,-0.0643,328
8.9787,-0.1513,-3.9387,0.0,10.883299999999998,6.7425,-0.7479,329
-31.9439,-8.5044,-8.1436,0.0,-16.308899999999998,37.0343,-4.7513,330
-53.5267,-3.8326,-0.0433,1.0,-68.66080000000001,0.01,-11.2682,331
-224.2143,-16.2476,-4.7456,1.0,-327.6822,57.0768,-139.5515,332
-224.1879,-15.8281,-4.6406,1.0,-329.5183,54.3073,-139.169,333
-222.9688,-15.7703,-4.5873,1.0,-328.8651,52.9589,-138.4976,334
-53.0411,-3.8435,-0.0422,1.0,-67.9837,0.0101,-11.067,335
-62.6771,-4.0951,-0.1126,1.0,-87.1703,0.0704,-20.3559,336
-224.0055,-16.4051,-4.7689,1.0,-326.8079,57.7881,-139.4165,337
-227.9965,-15.7998,-4.7379,1.0,-332.447,56.7136,-140.6264,338
